CAPSULE_TEXT,GENRE_NAME,PRICE_RATE,CATALOG_PRICE,DISCOUNT_PRICE,DISPFROM,DISPEND,DISPPERIOD,VALIDFROM,VALIDEND,VALIDPERIOD,USABLE_DATE_MON,USABLE_DATE_TUE,USABLE_DATE_WED,USABLE_DATE_THU,USABLE_DATE_FRI,USABLE_DATE_SAT,USABLE_DATE_SUN,USABLE_DATE_HOLIDAY,USABLE_DATE_BEFORE_HOLIDAY,large_area_name,ken_name,small_area_name,COUPON_ID_hash
グルメ,グルメ,50,750,370,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,129a696dac8e7eb0903f02ae217c636e
グルメ,グルメ,50,2500,1250,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-08-31,149,1,1,1,1,1,1,0,1,1,東海,愛知県,愛知,e0ec39c9e626bea0e218c90518373b06
宅配,宅配,60,12600,4980,2012-04-01 12:00:00,2012-04-04 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,宮城県,宮城,b2fdfe668f206ada4be2402b53731204
宅配,宅配,62,8000,2980,2012-03-29 12:00:00,2012-04-01 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,神奈川県,川崎・湘南・箱根他,04cf5e054479a12cf3082e874d72b6ed
宅配,宅配,50,3980,1990,2012-03-28 12:00:00,2012-04-01 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,宮城県,宮城,1bebad084abd124986c6ad296641e33a
グルメ,グルメ,52,3110,1490,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-13,165,1,1,1,1,0,0,1,1,0,北海道,北海道,北海道,25a27d420caa1c46a8d3c0572d27868a
グルメ,グルメ,52,3141,1495,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,a19cd9611ed1dec996fabce4b2cb1dd5
宅配,宅配,50,6960,3480,2012-03-29 12:00:00,2012-04-01 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,f2aae1dd9253eeb722d5c9fa6f96fb13
宅配,宅配,54,9250,4200,2012-03-30 12:00:00,2012-04-02 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,恵比寿・目黒・品川,cd9af2669746ad0ac3974659e3986696
宅配,宅配,52,2520,1200,2012-04-08 12:00:00,2012-04-12 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四国,香川県,香川,76108f39355acf330fba0f86a8ce3051
グルメ,グルメ,50,1630,815,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,8c35760f102f440f7b156a414f4de32e
宅配,宅配,54,4410,2000,2012-04-10 12:00:00,2012-04-13 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四国,香川県,香川,2dd7d436f9249b16d213d6c3bd769e6e
宅配,宅配,50,2520,1260,2012-04-29 12:00:00,2012-05-03 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四国,香川県,香川,7fce764b316e1cd39d12b4654ca68a1c
ホテル,ホテル・旅館,72,25455,7000,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-07-27,114,1,1,1,1,1,0,1,1,0,東海,愛知県,愛知,e40842d36ec651e237cd0e01d98cd742
宅配,宅配,54,6970,3180,2012-04-11 12:00:00,2012-04-15 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,神奈川県,川崎・湘南・箱根他,f9e2618cdffcf0430eba6c74d2cc6628
宅配,宅配,50,4200,2100,2012-03-31 12:00:00,2012-04-03 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,新宿・高田馬場・中野・吉祥寺,99066590f7fb7f94bcdb41c09bb61b8c
ホテル,ホテル・旅館,57,9401,4000,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-07-27,114,1,1,1,1,1,0,1,1,0,東海,愛知県,愛知,dd07d26670736c8640a30f15a49e9907
グルメ,グルメ,51,3500,1700,2012-04-02 12:00:00,2012-04-06 12:00:00,4,2012-04-07,2012-10-01,177,0,1,1,1,1,1,1,1,1,東海,愛知県,愛知,22d407eea4ac9f34ece25ad9f0702877
ホテル,ホテル・旅館,50,18900,9450,2012-03-31 12:00:00,2012-04-04 12:00:00,4,2012-04-05,2012-06-30,86,1,1,1,1,1,1,1,1,1,関西,兵庫県,兵庫,5391bfd3c17265bf8aef0d04eb1887bf
宅配,宅配,50,4940,2450,2012-04-15 12:00:00,2012-04-18 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,福島県,福島,f1694b94268971e4900f56ed029fc6a6
宅配,宅配,50,5640,2820,2012-04-10 12:00:00,2012-04-13 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,福島県,福島,6c435155194abdf12af781e531a1ea4f
宅配,宅配,50,4760,2380,2012-04-01 12:00:00,2012-04-04 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,1b6c892084e5a6d803d5592d2204ef00
ネイル・アイ,ネイル・アイ,65,7875,2700,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-05-06,35,0,1,1,1,1,1,1,1,1,関西,京都府,京都,acb90755121bb9577a809a0328861468
ヘアサロン,ヘアサロン,65,11445,3990,2012-03-30 12:00:00,2012-04-04 12:00:00,5,2012-04-05,2012-06-30,86,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,1bb537bf602083333c36f8d4d9c935e4
ホテル,ホテル・旅館,50,12640,6320,2012-03-28 12:00:00,2012-03-30 12:00:00,2,2012-03-31,2012-07-31,122,1,1,1,1,1,2,1,1,2,九州・沖縄,佐賀県,佐賀,71661bccd97934ee6dfa28143e874d4c
グルメ,グルメ,52,12075,5680,2012-03-28 12:00:00,2012-03-31 12:00:00,3,2012-04-01,2012-09-26,178,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,640e7087bf2e92f38c2c233ea863cde2
ホテル,ホテル・旅館,59,13860,5600,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,1,1,1,1,2,1,1,2,東海,愛知県,愛知,a00e4008bd84fbde4fa95f446e3ed218
宅配,宅配,68,3980,1260,2012-04-17 12:00:00,2012-04-20 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,7e62fe050a15ef8deba62a8e31e85259
WEBサービス,その他のクーポン,50,600,300,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-04-14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,c684890494224ce13d4b545d07ac8981
グルメ,グルメ,50,3800,1900,2012-04-11 12:00:00,2012-04-16 12:00:00,5,2012-04-17,2012-10-12,178,0,1,1,1,1,1,1,1,1,東海,愛知県,愛知,5add8dc37b138da2833bcfbd7c0c17f0
ホテル,ホテル・旅館,50,4500,2250,2012-03-30 12:00:00,2012-04-02 12:00:00,3,2012-04-03,2012-09-28,178,1,1,1,1,1,2,1,1,2,関東,神奈川県,川崎・湘南・箱根他,9415edd71685f3337deacdcb2470a45f
ヘアサロン,ヘアサロン,72,15220,4200,2012-04-02 12:00:00,2012-04-07 12:00:00,5,2012-04-08,2012-10-03,178,0,1,1,1,1,1,1,1,1,関西,大阪府,ミナミ他,50b1d13b657659338e10fd7c5f8a73c6
WEBサービス,その他のクーポン,50,800,400,2012-04-01 12:00:00,2012-04-04 12:00:00,3,2012-04-05,2012-04-18,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,e65fc07aa7d5ffa6e4077589cc953c09
ホテル,ホテル・旅館,50,4500,2250,2012-03-27 12:00:00,2012-03-30 12:00:00,3,2012-03-31,2012-09-25,178,1,1,1,1,1,2,1,1,2,関東,東京都,銀座・新橋・東京・上野,4ba372b7efc23b9455694c469aae20a4
グルメ,グルメ,50,5980,2980,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-02,2012-07-31,120,1,1,1,1,0,1,0,1,1,関東,東京都,渋谷・青山・自由が丘,b706eae7bd7927d5230499ba63d2403c
宅配,宅配,56,4610,1990,2012-03-28 12:00:00,2012-04-01 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,九州・沖縄,福岡県,福岡,79fda9b871219c8420d0824431088769
ネイル・アイ,ネイル・アイ,59,7350,2980,2012-03-28 12:00:00,2012-04-01 12:00:00,4,2012-04-02,2012-08-30,150,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,c5c0722110f13e2a18b4bb791d877213
グルメ,グルメ,50,1950,970,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,1,1,1,1,1,1,1,1,関東,東京都,池袋・神楽坂・赤羽,ecb34f813424f8257a3b0ab0fd2f0ad1
ネイル・アイ,ネイル・アイ,59,7350,2980,2012-03-29 12:00:00,2012-04-03 12:00:00,5,2012-04-04,2012-09-02,151,1,1,1,1,1,1,1,1,1,関西,大阪府,ミナミ他,99f20345b41985ff7e8dc31c4647a8b3
レジャー,レジャー,50,3800,1900,2012-03-27 12:00:00,2012-03-29 12:00:00,2,2012-04-02,2012-04-22,20,1,1,1,1,1,1,1,1,1,北信越,新潟県,新潟,4bbf6b647248714496be2fbd7fe910da
グルメ,グルメ,52,3150,1500,2012-04-08 12:00:00,2012-04-12 12:00:00,4,2012-04-13,2012-07-31,109,1,1,1,1,1,1,0,0,1,関西,大阪府,ミナミ他,4acdf49aa928217701758b078602c8f4
宅配,宅配,52,7119,3390,2012-04-20 12:00:00,2012-04-23 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,c01ccfd533db870a956d5993d1776ed0
グルメ,グルメ,50,5730,2860,2012-04-21 12:00:00,2012-04-26 12:00:00,5,2012-04-27,2012-07-31,95,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,df145c18f70ae102e1240c5dd920581f
宅配,宅配,63,13000,4800,2012-03-29 12:00:00,2012-04-01 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,池袋・神楽坂・赤羽,15e7c01607571de1fbb2103a646ac072
ホテル,ホテル・旅館,50,10080,4980,2012-04-01 12:00:00,2012-04-04 12:00:00,3,2012-04-05,2012-06-30,86,1,1,1,1,1,1,1,1,1,中国,岡山県,岡山,57e7661357df03faeb9ccd3d93bee84a
宅配,宅配,54,10490,4800,2012-03-28 12:00:00,2012-03-31 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,池袋・神楽坂・赤羽,e6036bb780c66d063008484426779d75
宅配,宅配,71,10300,2980,2012-04-23 12:00:00,2012-04-27 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,050dd447186c1d47d9912d1b0df10f98
グルメ,グルメ,54,4200,1900,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-02,2012-09-26,177,1,1,1,1,1,1,0,1,1,九州・沖縄,福岡県,福岡,3f78982f3395670f777c1fc0c60f7b9a
エステ,エステ,90,22000,2000,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-09-29,178,2,1,1,1,1,1,2,1,1,関西,奈良県,奈良,4279559ca7b839b497c4741c4c69f3f7
グルメ,グルメ,64,2800,1000,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,2,1,1,1,1,1,1,1,関東,神奈川県,横浜,46fd3937d566f74c29634101e025a007
ホテル,ホテル・旅館,50,12600,6300,2012-03-27 12:00:00,2012-03-30 12:00:00,3,2012-03-31,2012-07-20,111,1,1,1,1,1,2,1,1,2,関東,栃木県,栃木,5f4847956ca02ceabf3830c2fbfd9133
エステ,エステ,90,22000,2000,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-09-29,178,2,1,1,1,1,1,1,1,1,関西,奈良県,奈良,93f5582078682f71f0451d40beba0ed0
グルメ,グルメ,50,5000,2500,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-08-10,128,1,1,1,1,1,1,1,1,1,九州・沖縄,福岡県,福岡,ffbb190d6bcfe003aa9871078032e54b
グルメ,グルメ,50,5000,2500,2012-04-02 12:00:00,2012-04-06 12:00:00,4,2012-04-07,2012-10-02,178,1,1,1,1,1,1,0,1,1,関西,大阪府,キタ,43e75cb8c627feee3d775b02c97de4ca
グルメ,グルメ,50,2000,1000,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-07-29,119,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,1e686b0c5cc7caf58d26bfaf1d673c17
グルメ,グルメ,58,3030,1250,2012-04-01 12:00:00,2012-04-06 12:00:00,5,2012-04-07,2012-10-02,178,1,1,1,1,1,1,0,1,1,関西,大阪府,キタ,c9866fd288da0d6289d25bf0a7da96c4
ホテル,ホテル・旅館,56,7825,3400,2012-04-02 12:00:00,2012-04-04 12:00:00,2,2012-04-05,2012-07-31,117,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,3382f6abe285855aa1f7910fddbcda8f
グルメ,グルメ,50,5000,2500,2012-04-01 12:00:00,2012-04-06 12:00:00,5,2012-04-07,2012-10-02,178,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,37266e06ac860389eb16a929b8b31503
ホテル,ホテル・旅館,52,11550,5500,2012-03-28 12:00:00,2012-03-31 12:00:00,3,2012-04-01,2012-08-31,152,1,1,1,1,1,1,1,1,1,関東,栃木県,栃木,3a9cee279a14732c3ba1910015b06306
旅館,ホテル・旅館,50,16800,8400,2012-04-01 12:00:00,2012-04-03 12:00:00,2,2012-04-04,2012-07-26,113,1,1,1,1,2,2,2,2,2,東海,愛知県,愛知,d56acb2e4cea7579b47a6b7388699f04
ホテル,ホテル・旅館,70,13282,3900,2012-04-02 12:00:00,2012-04-05 12:00:00,3,2012-05-07,2012-07-13,67,1,1,1,1,1,2,1,1,2,関西,京都府,京都,c16eb8483bffe2a0c259d8f7aa8eac95
グルメ,グルメ,55,3350,1500,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,d6e1cfa3f2614be0edfb1b2c0e2f19e8
レジャー,レジャー,51,1550,750,2012-04-03 12:00:00,2012-04-07 12:00:00,4,2012-04-08,2012-09-21,166,2,2,2,0,1,1,1,1,1,関東,栃木県,栃木,806ba7149a49ffa3425ec64ca890a064
グルメ,グルメ,50,4000,2000,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-06,158,1,1,1,1,2,2,1,1,1,九州・沖縄,福岡県,福岡,ffcde0639d80d33561a2129e77c3396a
ネイル・アイ,ネイル・アイ,50,7960,3980,2012-03-31 12:00:00,2012-04-03 12:00:00,3,2012-04-04,2012-09-29,178,1,1,1,1,1,1,1,1,1,関西,京都府,京都,3853f2b1f21e2927602042b8c3dd6d93
グルメ,グルメ,50,6000,3000,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-02,2012-08-31,151,1,1,1,1,1,1,0,0,1,関東,東京都,赤坂・六本木・麻布,c1d365d389f75925ac42f54ea806d9d0
グルメ,グルメ,58,6800,2800,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-26,178,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,45779dc5e37ae269d39d4847804d3338
ホテル,ホテル・旅館,76,41725,9800,2012-03-29 12:00:00,2012-04-01 12:00:00,3,2012-04-02,2012-07-05,94,1,1,1,1,1,1,1,1,1,九州・沖縄,沖縄県,沖縄,c84f18bb6dd5add884c88c3007ecd557
ペンション,ホテル・旅館,50,10000,5000,2012-03-27 12:00:00,2012-03-30 12:00:00,3,2012-03-31,2012-09-14,167,1,0,0,0,1,1,1,1,1,関西,兵庫県,兵庫,a3646bc5b93249f223b8e6cd9b312a83
ホテル,ホテル・旅館,58,10080,4150,2012-03-31 12:00:00,2012-04-04 12:00:00,4,2012-04-05,2012-09-30,178,1,1,1,1,1,2,1,1,2,関東,東京都,新宿・高田馬場・中野・吉祥寺,0dba3e6be9deabd0c8e54a56e5b189a9
グルメ,グルメ,50,5000,2480,2012-03-31 12:00:00,2012-04-05 12:00:00,5,2012-04-06,2012-10-01,178,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,dda388fca362931b6adaacc7e6310028
旅館,ホテル・旅館,57,23100,9800,2012-03-31 12:00:00,2012-04-03 12:00:00,3,2012-04-04,2012-07-31,118,1,1,1,1,2,2,2,2,2,東海,静岡県,静岡,118437c37e625082d1c8e5c48168c11f
ホテル,ホテル・旅館,51,12146,5950,2012-03-30 12:00:00,2012-04-01 12:00:00,2,2012-04-06,2012-07-31,116,1,1,1,1,1,2,1,1,2,四国,愛媛県,愛媛,5a934623106687f4320468e4d83bbda9
旅館,ホテル・旅館,52,63000,30000,2012-03-31 12:00:00,2012-04-03 12:00:00,3,2012-04-04,2012-07-31,118,1,1,1,1,2,2,2,2,2,東海,静岡県,静岡,003f37144abb70b0602e9a2e9fbcbd44
エステ,エステ,93,31500,2000,2012-03-31 12:00:00,2012-04-04 12:00:00,4,2012-04-05,2012-07-03,89,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,e1d1efd5dc4f994496e4eff1325c4af5
レジャー,レジャー,55,2700,1200,2012-04-01 12:00:00,2012-04-03 12:00:00,2,2012-04-04,2012-07-31,118,1,1,1,1,1,1,1,1,1,東海,静岡県,静岡,5da51539a3377e6fbefa5b3242952668
旅館,ホテル・旅館,50,9960,4980,2012-03-30 12:00:00,2012-04-01 12:00:00,2,2012-04-02,2012-09-27,178,1,1,1,1,1,1,1,1,1,九州・沖縄,熊本県,熊本,daeda6b53cf57778177fec33a1cd160a
ロッジ,ホテル・旅館,50,18175,9000,2012-03-28 12:00:00,2012-03-30 12:00:00,2,2012-03-31,2012-09-25,178,1,1,1,1,1,1,1,1,1,九州・沖縄,熊本県,熊本,b7c3151b5470c7adffae2431b55fb60c
旅館,ホテル・旅館,50,18900,9450,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-02,2012-06-30,89,1,1,1,1,1,2,1,1,1,関西,兵庫県,兵庫,c39ab4f53f6395d50e63d698f9e24134
WEBサービス,その他のクーポン,51,2000,980,2012-03-27 12:00:00,2012-03-30 12:00:00,3,2012-03-31,2012-04-30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,神奈川県,川崎・湘南・箱根他,f3242d76f57809d1093d953db34e3863
レジャー,レジャー,50,2800,1400,2012-04-01 12:00:00,2012-04-04 12:00:00,3,2012-04-05,2012-09-28,176,1,0,1,1,1,0,0,0,0,中国,山口県,山口,6c6b2293238ff4fa1355fb519631843b
ヘアサロン,ヘアサロン,73,15225,3980,2012-03-28 12:00:00,2012-04-02 12:00:00,5,2012-04-03,2012-09-27,177,0,1,1,1,1,1,1,1,1,関西,大阪府,ミナミ他,5f20fb76cb7c51437afd9235ffdcd0f9
宅配,宅配,61,3780,1460,2012-03-27 12:00:00,2012-04-03 12:00:00,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,埼玉県,埼玉,eedf66a7917e8d80584f1eb28975994a
旅館,ホテル・旅館,50,22000,11000,2012-04-04 12:00:00,2012-04-06 12:00:00,2,2012-04-07,2012-06-30,84,1,1,1,1,1,2,1,1,1,関西,京都府,京都,51455d9edd1ad38356a898043ec94997
リラクゼーション,リラクゼーション,72,12600,3500,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-09-25,177,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,bb251b28636ca1c7a28c714e3e8bb9fe
ヘアサロン,ヘアサロン,72,22580,6300,2012-03-28 12:00:00,2012-04-01 12:00:00,4,2012-04-02,2012-09-27,178,1,0,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,9799b3b226debacddf87d5f83a9c3bd9
旅館,ホテル・旅館,50,25000,12500,2012-03-28 12:00:00,2012-03-30 12:00:00,2,2012-03-31,2012-09-22,175,1,1,1,1,2,2,2,1,2,東海,静岡県,静岡,cdd2fba07794e5fdd80731965821f8df
旅館,ホテル・旅館,50,33600,16800,2012-04-07 12:00:00,2012-04-09 12:00:00,2,2012-04-12,2012-07-27,106,1,1,1,1,1,0,1,1,1,関西,京都府,京都,7f8f728f432cd2abea269409556b6553
ヘアサロン,ヘアサロン,63,11500,4200,2012-03-31 12:00:00,2012-04-05 12:00:00,5,2012-04-06,2012-10-01,178,1,1,1,1,1,1,1,1,1,関東,東京都,池袋・神楽坂・赤羽,20440c653a0e29c5b0a1fc811b8e1da3
ヘアサロン,ヘアサロン,66,11500,3900,2012-04-01 12:00:00,2012-04-06 12:00:00,5,2012-04-07,2012-10-02,178,1,0,2,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,716abc8dcbfee15cf79e7c25c77a2456
レッスン,レッスン,62,42000,15800,2012-03-30 12:00:00,2012-04-01 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,7fce9329354f119833fbbb0bb4dfa320
宅配,宅配,50,11600,5800,2012-04-26 12:00:00,2012-04-30 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,中国,岡山県,岡山,017b34b1433db93b4b677a83517e3f04
宅配,宅配,54,7000,3170,2012-04-26 12:00:00,2012-04-30 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,千葉県,千葉,87f034e4bbde967a36f843fecbbe004c
リラクゼーション,リラクゼーション,50,6000,3000,2012-04-08 12:00:00,2012-04-12 12:00:00,4,2012-04-13,2012-07-14,92,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,3267300420ef2b4762db6f9d506c3cb4
リラクゼーション,リラクゼーション,50,6000,3000,2012-04-14 12:00:00,2012-04-18 12:00:00,4,2012-04-19,2012-07-20,92,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,2423ca1731b4143bf6e6d54bd50b5076
リラクゼーション,リラクゼーション,57,7100,2990,2012-03-29 12:00:00,2012-04-02 12:00:00,4,2012-04-03,2012-07-31,119,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,beaee0d71b3c567f0831310b1c362c73
宅配,宅配,52,2340,1100,2012-04-02 12:00:00,2012-04-05 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,神奈川県,横浜,3eb4a263c199bce03858325476247d66
宅配,宅配,52,2334,1100,2012-04-16 12:00:00,2012-04-19 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,神奈川県,横浜,1cc5a263ce69f70e1571dfa44d44ee4d
その他,その他のクーポン,95,2000,100,2012-03-22 12:00:00,2012-03-27 12:00:00,5,2012-03-29,2012-05-31,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,新宿・高田馬場・中野・吉祥寺,11879e5d9617aede10914ca816d43b71
宅配,宅配,51,6099,2980,2012-04-11 12:00:00,2012-04-14 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,埼玉県,埼玉,0b7fd3f62760307f2c6c34711feb82d7
宅配,宅配,50,3600,1800,2012-04-13 12:00:00,2012-04-17 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,埼玉県,埼玉,b42a47ef554f9bd42e5eba6032dd2e24
グルメ,グルメ,57,7000,2980,2012-03-27 12:00:00,2012-03-31 12:00:00,4,2012-04-01,2012-07-01,91,1,1,1,1,1,1,2,1,1,関東,神奈川県,川崎・湘南・箱根他,2258a7c5121d12b3b1a5bf17365b4a5b
宅配,宅配,50,3250,1625,2012-04-16 12:00:00,2012-04-19 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,宮城県,宮城,85b2606768efb75d5e63183ccbd42bc8
グルメ,グルメ,57,7000,2980,2012-04-02 12:00:00,2012-04-07 12:00:00,5,2012-04-08,2012-07-01,84,1,1,1,1,1,1,1,1,1,関東,東京都,赤坂・六本木・麻布,274e2b89c7528327952d96fd0aff66fd
宅配,宅配,54,2625,1200,2012-04-12 12:00:00,2012-04-15 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,中国,岡山県,岡山,eb3f5d733083ec9d0081c3dd8de973c7
エステ,エステ,95,80000,3900,2012-03-28 12:00:00,2012-04-02 12:00:00,5,2012-04-03,2012-09-28,178,1,1,1,1,1,1,0,0,1,関西,京都府,京都,c4db188f20211f2c44e3b128da4ca222
リラクゼーション,リラクゼーション,70,11000,3200,2012-03-30 12:00:00,2012-04-03 12:00:00,4,2012-04-04,2012-07-02,89,1,1,1,1,1,1,1,1,1,関東,千葉県,千葉,ed13147bf7d3b9389f3734a8dd3b221f
宅配,宅配,85,34440,4980,2012-03-28 12:00:00,2012-04-01 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,96fcbc8f6e45d5a2de1661eb140c6e82
リラクゼーション,リラクゼーション,72,30000,8400,2012-03-28 12:00:00,2012-03-31 12:00:00,3,2012-04-02,2012-09-26,177,1,1,1,1,1,1,1,1,1,関西,兵庫県,兵庫,575f91daa52b59f18848d1d78520324b
宅配,宅配,76,12810,2980,2012-04-01 12:00:00,2012-04-04 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,810599806e3c4088b6e9dfa2d51eb9c4
宅配,宅配,58,6240,2580,2012-04-02 12:00:00,2012-04-05 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関西,大阪府,ミナミ他,060a91b3f33ece484e41e99031791c3a
リラクゼーション,リラクゼーション,50,6000,2980,2012-04-01 12:00:00,2012-04-05 12:00:00,4,2012-04-06,2012-08-06,122,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,07e8c8552f5fb3507cbcf21eb484e2e7
宅配,宅配,76,12810,2980,2012-04-02 12:00:00,2012-04-06 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,45be5cf46b97a21ff10548ffcf22603b
宅配,宅配,50,2480,1240,2012-04-02 12:00:00,2012-04-05 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,立川・町田・八王子他,5863d9797bf7eae14000824715f24f44
リラクゼーション,リラクゼーション,65,8500,2900,2012-03-27 12:00:00,2012-04-01 12:00:00,5,2012-04-02,2012-09-22,173,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,c1683eb004b6638b0eebc8247bbe7cd5
